,article,title,link,summary,stock
1530,대우건설_1,인구감소 대응 나선 <b>대우건설</b>…2032년 탈현장건설 비중 전체골조 50% 달...,https://www.asiatoday.co.kr/view.php?key=20250727010015576,공장서 구조물 사전 제작으로 효율화 외국 인력 의존도 감소 등 다중 포석 옥탑 철골 모듈러·하이브리드 PC 주력 <b>대우건설</b>이 생산인구감소 등에 대응하기 위해 탈현장건설(OSC) 방식을 적용하는 시공 부위를 점차... ,대우건설
1531,대우건설_2,대형 <b>건설</b>사 '수주전'…여의도 재건축 시계 빨라진다,https://n.news.naver.com/mnews/article/015/0005163173?sid=101,"지난해 공작아파트와 한양아파트가 각각 <b>대우건설</b>, 현대건설과 시공 계약을 맺었다. 최근 대교·서울아파트도 시공사 선정 절차에 들어갔다. 1975년 준공한 대교아파트는 12층, 576가구 규모다. 재건축 후 지하 5층... ",대우건설
1532,대우건설_3,신축 단지 '호텔식 식사 서비스' 삐걱대는 이유,https://n.news.naver.com/mnews/article/015/0005163172?sid=101,용산구 한남2구역은 <b>대우건설</b>이 호텔급 조식 서비스 제공을 예고해 조합원의 호응을 얻었다. 최근엔 서울뿐만 아니라 부산과 대구 등 지방 정비사업 단지 사이에서도 식사를 제공하는 단지가 늘고 있다. 정비업계... ,대우건설
1533,대우건설_4,"SNT에너지, 어닝서프라이즈 넘어 수주 턴어라운드 노린다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363339,"네옴시티 관련주 SNT에너지 유바이오로직스, 세우글로벌, 비피도, 피앤씨테크, 희림, <b>대우건설</b>,  롯데정밀화학, 한국전력, 제이엔케이히터,  현대로템, S-Oil, POSCO홀딩스, 지오릿에너지, 효성중공업, 두산에너빌리티... ",대우건설
1534,대우건설_5,[매부리 라운지] '청라 피크원 푸르지오' 全타입 마감 비결은,https://n.news.naver.com/mnews/article/009/0005531760?sid=101,"단지는 인천 서구 청라동 청라국제도시 업무 용지 B1 블록에 들어서며 지하 5층~지상 49층, 총 4개 동, 전용면적 84·119㎡ 1056실로 구성된다. 시행은 청라스마트시티, 시공은 <b>대우건설</b>이 맡았다.",대우건설
1535,대우건설_6,[단독] 올림픽파크포레온 복도 벽 곳곳에 대형 크랙…주민들 &quot;구조결함...,https://realty.chosun.com/site/data/html_dir/2025/07/27/2025072700917.html,"올림픽파크포레온은 지난해 11월 입주를 시작한 1만2000가구 규모 재건축 단지로, 현대건설·HDC현대산업개발·롯데건설·<b>대우건설</b> 컨소시엄이 시공을 맡았다. 문제의 3단지는 현대건설이 시공했다. 시공사인 현대건설... ",대우건설
1536,대우건설_7,[분양캘린더] 부산 '가야역롯데캐슬스카이엘' 등 2006가구 분양[집슐랭...,https://n.news.naver.com/mnews/article/011/0004513949?sid=101,<b>대우건설</b>은 3기 신도시인 경기도 남양주시 진접읍 왕숙택지개발지구 B1·B2 블록의 민간 참여 공공분양 단지 ‘왕숙 푸르지오더퍼스트’ 견본 주택을 열고 1147가구 공급에 나선다. B1 블록은 지하 2층~지상 29층... ,대우건설
1537,대우건설_8,"<b>대우건설</b>, 개포우성7차 조합계약서 100% 수용",https://weekly.cnbnews.com/news/article.html?no=184523,"▲ <b>대우건설</b>,개포우성7차,재건축,조합,도급계약서 <b>대우건설</b>이 마련한 개포우성7차 홍보관 내 ‘써밋 프라니티’ 모형도. 사진=<b>대우건설</b> <b>대우건설</b>이 개포우성7차 재건축사업의 조합 도급계약서에 대해 수정 없이 100% 모두... ",대우건설
1538,대우건설_9,"[분양캘린더] 7월 마지막 주, ‘대야미역 금강펜테리움’ 등 5곳 청약",https://www.kgnews.co.kr/news/article.html?no=856767,"<b>대우건설</b>은 경기 남양주시 진접읍 왕숙택지개발지구 B1·B2블록에서 민간 참여 공공분양 단지인 '왕숙푸르지오더퍼스트'를 분양할 예정이다. B1블록은 지하 2층~지상 29층, 5개 동, 560가구, B2블록은 지하 2층~지상... ",대우건설
1539,대우건설_10,"<b>대우건설</b>, 오는 8월 '에코델타시티 푸르지오 트레파크' 분양",http://www.bizwnews.com/news/articleView.html?idxno=107796,사진=<b>대우건설</b>  <b>대우건설</b>(대표이사 김보현) 컨소시엄은 오는 8월 부산광역시 강서구 강동동 4434번지 일원(에코델타시티 11블록)에 '에코델타시티 푸르지오 트레파크'을 분양할 예정이라고 밝혔다. 이 단지는... ,대우건설
1540,현대백화점_1,'글라스 와인' 확산…<b>백화점</b>·마트 잇달아 도입,https://n.news.naver.com/mnews/article/015/0005163232?sid=101,<b>현대백화점</b>은 지난 4월 압구정 본점에 ‘프리미엄 글라스 와인 바’(사진)를 선보였다. 병당 200만원대가 넘는 5대 샤토 와인을 30mL 용량의 글라스 단위로 판매한다. 신세계백화점도 4월 서울 강남점에 ‘바이 더... ,현대백화점
1541,현대백화점_2,"부안해경, 제복공무원 소방안전캠프 해양안전 체험부스 운영",http://sjbnews.com/news/news.php?number=856052,이번 캠프는 소방청이 주최하고 전북소방본부와 남원시가 공동 주관했으며 <b>현대백화점</b>이 후원한 행사로 지난 21일부터 24일까지 3박 4일간 전북119안전체험관(임실군)과 지리산유스캠프(남원시)에서 진행됐다. 캠프는... ,현대백화점
1542,현대백화점_3,경남도 지역 내 관광기업 수도권 진출 지원 나서다,http://www.gndomin.com/news/articleView.html?idxno=442661,"/경남도 경남도는 24일 부산관광기업지원센터에서 <b>현대백화점</b>, 한국관광공사, 경남관광재단, 울산문화관광재단, 부산관광공사 간 부울경 관광기업 로컬브랜드 활성화를 위한 업무협약 체결식을 개최했다고 밝혔다. 이번... ",현대백화점
1543,현대백화점_4,MZ 코드 맞췄더니…확 젊어진 <b>현대</b>리바트,https://n.news.naver.com/mnews/article/009/0005531770?sid=103,27일 <b>현대백화점</b>그룹에 따르면 현대리바트 구매고객 중 2030 매출 비중(<b>현대백화점</b>카드 결제고객 기준)은 2020년 15.1%에서 올해 상반기 29.8%로 2배 가까이 늘었다. 고객 평균 연령도 53세에서 49세로 4세 내려가며... ,현대백화점
1544,현대백화점_5,"7월 4째주, 퓨리오사AI 유니콘 등극…11개 스타트업 투자유치 성공",https://n.news.naver.com/mnews/article/008/0005227474?sid=101,"더현대 서울(<b>현대백화점</b>), 영등포 타임스퀘어, 롯데백화점 동탄점 등 팝업스토어로 호응을 얻었고 이에 펫푸드 전문업체로는 처음 백화점 공식 매장을 열었다. 현재 갤러리아 센터시티·진주·광교점에 매장을 운영... ",현대백화점
1545,현대백화점_6,경기장 벗어난 스포츠 팝업 열풍에 담긴 의미,http://www.hansbiz.co.kr/news/articleView.html?idxno=764494,키움은 홈구장 고척스카이돔에서 가까운 <b>현대백화점</b> 목동점과 손잡은 뒤 투수 하영민(30)과 타자 송성문(29)을 간판으로 내세웠다. 바르셀로나는 31일 FC서울과 경기를 앞두고 접근성이 좋은 잠실 롯데월드몰에서... ,현대백화점
1546,현대백화점_7,"경남도, 지역 내 관광기업 수도권 시장서 홍보 기회 얻다",https://www.newsgn.com/news/articleView.html?idxno=495393,"경남도는 지난 24일 부산관광기업지원센터에서 <b>현대백화점</b>, 한국관광공사, 경남관광재단, 울산문화관광재단, 부산관광공사 간 부울경 관광기업 로컬브랜드 활성화를 위한 업무협약 체결식을 개최했다. 이번 협약은... ",현대백화점
1547,현대백화점_8,"한국관광공사, ‘동남권 로컬브랜드 활성화’ 업무협약 체결",https://n.news.naver.com/mnews/article/018/0006074843?sid=103,"동남권 관광기업 로컬브랜드 활성화 업무협약식 (사진=한국관광공사) 한국관광공사가 <b>현대백화점</b>, 부산관광공사, 울산문화관광재단, 경남관광재단과 함께 지난 24일, 부산관광기업지원센터에서 ‘동남권 관광기업... ",현대백화점
1548,현대백화점_9,"경남도, 지역내 관광기업 수도권 진출 지원",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160276658095957,"경남도가 최근 부산관광기업지원센터에서 <b>현대백화점</b>, 한국관광공사, 경남관광재단, 울산문화관광재단, 부산관광공사 간 부울경 관광기업 로컬브랜드 활성화를 위한 업무협약 체결식을 개최했다고 밝혔다. 이번 협약은... ",현대백화점
1549,현대백화점_10,"DB하이텍, 중국 소비재 수요와 맞물려 안정적 성장 지속",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363288,감성코퍼레이션 <b>현대백화점</b> 우리금융지주 LG화학 롯데하이마트 포스코퓨처엠 현대차 LG LG에너지솔루션 대한항공 디케이앤디 SK이노베이션 HD현대인프라코어 LG생활건강 포스코인터내셔널 ISC HD현대미포... ,현대백화점
1550,오뚜기_1,“토마토 속에 숨어 있는 황금 반지를 찾아라”···‘화천 토마토 축...,https://n.news.naver.com/mnews/article/032/0003385500?sid=102,"이번 축제는 화천군과 지역주민, 화악산 토마토 영농조합법인, 승리부대, (주)<b>오뚜기</b>, 공영쇼핑, NH농협... 홍보마켓존에는 화천산 농특산물 판매장과 (주)<b>오뚜기</b> 홍보관, 푸드코너 등이 차려지며, 밀리터리존에서는... ",오뚜기
1551,오뚜기_2,[위클리BD:식품·유통] 집중호우 수해복구 긴급 지원 나서,http://www.thebigdata.co.kr/view.php?ud=20250723163627255396085a06ef_23,"25일 업계에 따르면 CJ푸드빌·CJ제일제당·hy·팔도·<b>오뚜기</b>·하이트진로·동원그룹·빙그레·삼양그룹 등... <b>오뚜기</b>는 최근 침수 피해가 발생한 경남 산청군, 경기 가평군, 광주광역시, 충남 당진시 등 4개 지역에 컵라면과... ",오뚜기
1552,오뚜기_3,"'현지 법인+합작' 투트랙, K-푸드 글로벌 공략 '승부수'",https://www.ziksir.com/news/articleView.html?idxno=98414,"<b>오뚜기</b> 역시 미국·중국·베트남·뉴질랜드에 법인을 운영 중이며, 현지 유통과 생산 기반을 꾸준히 다져가고 있다. ◇외식 브랜드, 현지 유통·쇼핑몰과 손잡고 빠른 확산 노려 외식 프랜차이즈는 물류·상권에 강점을... ",오뚜기
1553,오뚜기_4,수해 복구에 팔 걷은 유통업계…이재민 돕는 '따뜻한 연대' 확산,https://n.news.naver.com/mnews/article/138/0002201446?sid=101,"<b>오뚜기</b>는 컵라면과 컵밥 등 간편식 4만여 개를 경남 산청, 경기 가평, 광주광역시, 충남 당진 등 피해 지역에 긴급 지원했다. 전달된 물품은 이재민과 구조대원, 자원봉사자들의 식사로 활용된다. <b>오뚜기</b> 측은 &quot;임직원의... ",오뚜기
1554,오뚜기_5,축제장에 금반지 20돈...어른부터 아이까지 열광하는 ‘이색 축제’,https://www.wikitree.co.kr/articles/1066846,"홍보마켓존에서는 화천산 농특산물과 <b>오뚜기</b> 홍보관, 푸드코너가 운영되며 공영쇼핑의 라이브 방송을 통해 토마토 판로 확대도 시도된다. 이와 함께 밀리터리존에서는 승리부대가 운영하는 대형 군장비 전시가 진행돼... ",오뚜기
1555,오뚜기_6,[르포]4000여평 물류창고 가득 채운 한국식품…&quot;들어오는 족족 팔려요&quot;[...,https://n.news.naver.com/mnews/article/003/0013386671?sid=101,"입구 가장 앞 컨테이너엔 빙그레 '바나나맛우유'가, 그 뒤로는 <b>오뚜기</b> '진라면' 박스가 높게 쌓여있었다. 말레이시아 내 최대 한국 식품 유통업체인 KMT그룹의 물류 자회사 코리자야의 자체 창고다. 4000여 평 규모로... ",오뚜기
1556,오뚜기_7,[신상NEWS] <b>오뚜기</b> ‘오즈키친 브라운비프카레’·파리바게뜨 ‘반반 후...,https://www.news2day.co.kr/article/20250725500120,"<b>오뚜기</b>와 파리바게뜨가 이색적인 신제품을 선보인다. <b>오뚜기</b>는 일본식 브라운 카레를 간편하게 즐길 수 있는 ‘오즈키친 세계카레 – 브라운비프카레’를 내놓고, 파리바게뜨는 옥수수 크림과 연유 크림이 절반씩 들어... ",오뚜기
1557,오뚜기_8,"'불닭' 삼양식품, 글로벌 확대 전략…국내서 스프M&amp;A, 美서 현지인력 채...",https://n.news.naver.com/mnews/article/003/0013386604?sid=101,"지앤에프는 농심, <b>오뚜기</b> 등 주요 식품사에 스프와 분말 제품을 납품하는 제조업체다. 업계에서는 삼양식품이 이번 인수를 통해 소스 생산력을 자체적으로 확보하고 불닭 소스 중심의 수출 제품군 안정성과 확장성을... ",오뚜기
1558,오뚜기_9,"㈜<b>오뚜기</b>, 수해 피해지역에 긴급 구호물품 지원",https://www.webeconomy.co.kr/news/articleView.html?idxno=2002289,"㈜<b>오뚜기</b>는 집중호우로 피해를 입은 산청, 가평, 광주, 당진 등 4개 지역에 컵라면과 컵밥 등 4만여 개의 긴급... <b>오뚜기</b> 관계자는 &quot;폭우로 피해를 입은 지역 주민들에게 위로를 전하며, 조속한 복구와 일상 회복을 바란다... ",오뚜기
1559,오뚜기_10,"<b>오뚜기</b>, 새우 풍미 살린 ‘X.O. 물만두 새우’ 출시…새우만두 명가로",http://www.shinailbo.co.kr/news/articleView.html?idxno=2089805,"㈜<b>오뚜기</b>가 프리미엄 만두 브랜드 ‘X.O.’의 신제품 ‘X.O. 물만두 새우’를 출시했다. ‘X.O. 물만두 새우’... <b>오뚜기</b>는 2019년 ‘X.O. 교자 새우&amp;홍게살’을 시작으로 프리미엄 해산물 만두 라인을 확대해 왔으며, 이번... ",오뚜기
1560,하이트진로_1,"‘트리플 제로’ 전쟁 본격화…“맛은 그대로, 성분은 비워라”",http://www.shinailbo.co.kr/news/articleView.html?idxno=2089989,"대표 제품으로는 <b>하이트진로</b>음료의 ‘하이트제로0.00’이 있다. 무알코올은 물론 칼로리·당류까지 모두 제거한 ‘올프리 공법’으로 차별화하며, 시장 점유율 1위를 기록하고 있다. 최근에는 상큼한 ‘포멜로향’... ",하이트진로
1561,하이트진로_2,"<b>하이트진로</b>, 수해 피해 지역에 생수 13만병 지원",https://www.webeconomy.co.kr/news/articleView.html?idxno=2002952,"<b>하이트진로</b>가 집중호우로 피해를 입은 지역에 생수 13만병을 긴급 지원했다고 27일 밝혔다. 충남도 당진시, 태안군, 경상남도 산청군 등 수해 지역 주민과 자원봉사자들에게 생수가 전달됐다. <b>하이트진로</b>는 2012년부터... ",하이트진로
1562,하이트진로_3,[르포]한정판 위해 전날 밤부터 줄…위스키 팬들 몰린 '서울바앤스피릿...,https://www.ajunews.com/view/20250727120746565,"'2025 서울바앤스피릿쇼'에서 롯데칠성 부스에 전시돼 있는 신제품 '탐두 21년'(왼쪽 두번째) [사진=김현아 기자] <b>하이트진로</b>음료는 '낮카밤바(낮에는 카페, 밤에는 바)'라는 이색 콘셉트로 커티삭, 티토스, 야츠보시 진 등... ",하이트진로
1563,하이트진로_4,"공정위, ‘24년 하반기 하도급대금 결제조건 공시 점검 결과 발표",https://www.kbmaeil.com/article/20250727500115,"반면, 현금결제 비율이 낮은 기업으로는 DN(9.48%), <b>하이트진로</b>(28.77%), KG(30.67%) 등이 있었으며, 현금성결제 비율이 낮은 기업으로는 KG(30.67%), 아이에스지주(41.30%) 등이 있다. 하도급대금 지급기간에 대한 점검 결과... ",하이트진로
1564,하이트진로_5,[위클리BD:식품·유통] 집중호우 수해복구 긴급 지원 나서,http://www.thebigdata.co.kr/view.php?ud=20250723163627255396085a06ef_23,25일 업계에 따르면 CJ푸드빌·CJ제일제당·hy·팔도·오뚜기·<b>하이트진로</b>·동원그룹·빙그레·삼양그룹 등 식품업계와 현대백화점그룹·GS리테일·BGF리테일·쿠팡 등 유통업계는 구호 성금과 물품 지원에 나섰다. CJ푸드빌은... ,하이트진로
1565,하이트진로_6,수해 복구에 팔 걷은 유통업계…이재민 돕는 '따뜻한 연대' 확산,https://n.news.naver.com/mnews/article/138/0002201446?sid=101,"<b>하이트진로</b>는 충남 당진·태안, 경남 산청 등 수해 지역에 생수 13만병을 긴급 지원했다. 전국재해구호협회와의 협약을 바탕으로 재난 발생 시 체계적인 긴급 구호 활동을 이어오고 있다. 아모레퍼시픽홀딩스는... ",하이트진로
1566,하이트진로_7,‘제로’를 넘어 ‘트리플 제로’로…유통업계 “건강·취향 모두 잡는...,https://n.news.naver.com/mnews/article/022/0004055008?sid=101,"27일 업계에 따르면 대표적인 사례로는 <b>하이트진로</b>음료의 ‘하이트제로0.00’이 있다. 이 제품은 2012년 국내 최초의 무알코올 맥주맛 음료로 출시된 이후, 지속적으로 건강 중심 트렌드에 맞춰 진화해왔다. 특히 국내... ",하이트진로
1567,하이트진로_8,“日 프리미엄 위스키의 진수…후지산이 품은 淸水로 빚었죠”,https://n.news.naver.com/mnews/article/009/0005531601?sid=103,"다나카 조타 고텐바 증류소 마스터 블렌더 인터뷰 기린, 산 중턱에 증류소 세워 50년된 청수로 ‘후지’ 만들어 몰트·그레인 섞는 ‘블렌디드’ 세계 첫 단일 증류소서 선봬 <b>하이트진로</b> 손잡고 유통 확대 일본의 영산... ",하이트진로
1568,하이트진로_9,"<b>하이트진로</b>, 켈리X블루리본 서베이 '더블 임팩트 맛집' 캠페인 2년 연속...",https://www.webeconomy.co.kr/news/articleView.html?idxno=2002876,"<b>하이트진로</b>는 켈리와 블루리본 서베이가 함께하는 더블 임팩트 맛집 캠페인을 2년 연속 진행한다고 밝혔다. 올해는 전국 2,000곳의 맛집이 선정됐으며, 선정 업소에는 인증 스티커와 가이드북, 인증패가 제공된다. 또한... ",하이트진로
1569,하이트진로_10,‘술친자’ 다 모였다…나만의 주류 취향 찾는 ‘서울바앤스피릿쇼’ ...,https://n.news.naver.com/mnews/article/243/0000081982?sid=101,올해로 5회째를 맞은 서울바쇼는 ▲바카디코리아 ▲페르노리카코리아 ▲캄파리코리아 ▲<b>하이트진로</b> ▲롯데칠성음료 등 국내외 주요 주류 기업이 참여하는 국내 최고의 프리미엄 주류 전문 전시회다. ▲위스키 ▲코냑... ,하이트진로
1570,오리온홀딩스_1,하나證 &quot;신한지주·SK바이오팜 등 투자 유망株&quot;,http://www.ftoday.co.kr/news/articleView.html?idxno=345248,27일 하나증권 글로벌투자분석실에 따르면 국내 투자유망 포트폴리오 중 단기 투자 유망 기업으로 ▲신한지주 ▲POSCO<b>홀딩스</b> ▲효성중공업 ▲S-Oil ▲<b>오리온</b> ▲금호타이어 ▲에코프로비엠 ▲RFHIC ▲셀비온... ,오리온홀딩스
1571,오리온홀딩스_2,"<b>오리온홀딩스</b> 7월 25일 장중 22,400원, 1.97% 하락",https://www.topstarnews.net/news/articleView.html?idxno=15746797,"25일 오후 2시 32분 기준, <b>오리온홀딩스</b>는 전 거래일인 지난 24일보다 450원 내린 22,400원에 거래 중이다. 하락률은 1.97%로, 코스피 시장 내에서 약세 종목으로 분류되고 있다. 이날 <b>오리온홀딩스</b>는 22,500원에 장을... ",오리온홀딩스
1572,오리온홀딩스_3,동국<b>홀딩스</b> 주가 방긋... 충분한 조정이후 기관 폭풍매수 '눈길',https://www.pinpointnews.co.kr/news/articleView.html?idxno=362527,"윙입푸드, <b>오리온홀딩스</b>, CR홀딩스, SK디스커버리, 코아시아, DRB동일, 골든센츄리, 웅진, 롯데지주, 코오롱, 동국홀딩스, 메리츠금융지주, 해성산업, 제일파마홀딩스, LG, AJ네트웍스, HDC, 에코프로, 경동인베스트... ",오리온홀딩스
1573,오리온홀딩스_4,[오늘의 증시리포트] LG이노텍·삼성바이오로직스·유니드 등,https://www.etoday.co.kr/news/view/2490661,바이오에피스 <b>홀딩스</b>의 중장기 성장 전략에 대한 시장 소통이 긍정적으로 진행될 경우 주가 상승... 5%) 컨센서스 하회 전망 불확실성 해소에 따른 풍력 기자재 수요 급증 가능성 유재선·하나금투 ◇<b>오리온</b>... ,오리온홀딩스
1574,오리온홀딩스_5,한국전력 다시 날라갈까...실적 턴어라운드 조짐에 투자심리 회복,https://www.pinpointnews.co.kr/news/articleView.html?idxno=362292,환율하락 수혜 관련주 농심 포스코<b>홀딩스</b> 한탑 S-OIL 한국가스공사 동원F&amp;B 하이트진로 삼양<b>홀딩스</b> 풍산 고려아연 오뚜기 대상 CJ제일제당 하나투어 모두투어 동국<b>홀딩스</b> 대한항공 농심 <b>오리온</b> 한국전력 대한제당... ,오리온홀딩스
1575,오리온홀딩스_6,[더벨][감액배당 리포트]한솔테크닉스도 감액배당…&quot;M&amp;A 부담 해소 효과...,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202507161330015840105626,<b>오리온</b>테크놀로지 인수를 앞두고 있는 한솔테크닉스가 감액배당에 나서면서 시장 이목이 집중되고 있다.... 현재 한솔테크닉스의 최대주주는 지분 20.3%를 보유하고 있는 한솔<b>홀딩스</b>다. 자사주를 제외한 나머지 지분 76.... ,오리온홀딩스
1576,오리온홀딩스_7,에코프로 제조혁신 본격화 주가 불끈...AI 기반 공정 혁신 박차 수율·속...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=361032,"윙입푸드, <b>오리온홀딩스</b>, CR홀딩스, SK디스커버리, 코아시아, DRB동일, 골든센츄리, 웅진, 롯데지주, 코오롱, 동국홀딩스, 메리츠금융지주, 해성산업, 제일파마홀딩스, LG, AJ네트웍스, HDC, 에코프로, 경동인베스트... ",오리온홀딩스
1577,오리온홀딩스_8,"<b>오리온</b>제주용암수, <b>오리온</b>제주용암수, 올해 1분기 매출 전년 대비 늘고...",https://www.ceoscoredaily.com/page/view/2025071610461365956,오리온제주용암수의 부채비율이 모기업 <b>오리온홀딩스</b>의 지원에도 지속적으로 상승하고 있는 것으로 나타났다. 다만 지난해 하루 200톤의 취수량 제한이 해제됨에 따라 오리온제주용암수가 ‘닥터유 제주용암수’... ,오리온홀딩스
1578,오리온홀딩스_9,7월 15일 주식시장 주요공시,https://www.nbnews.kr/news/articleView.html?idxno=111902,"▶스맥, 최대주주가 SNT<b>홀딩스</b> 외 1인으로 변경. 최영섭이 최대주주 변경 수반 주식 담보제공 계약... 96억원) 규모 자사주 처분 결정(기간:2025-07-16~2025-07-25) ▶<b>오리온</b>, 2025년6월 매출액 2450억원... ",오리온홀딩스
1579,오리온홀딩스_10,"[증권소식] 금융위, '넷플릭스 협업' 미공개정보 이용 관련 SBS 압색/재벌...",https://www.asiatime.co.kr/article/20250715500412,"51%) ▲영원무역<b>홀딩스</b>(8.57%) ▲SK가스(6.84%) ▲더블유게임즈(6.62%) ▲세아제강(6.47%) 등이 이름을 올린 반면, ACE 라이프자산주주가치액티브 ETF는 ▲DN오토모티브(7.57%) ▲<b>오리온</b>(6.48%) ▲BNK금융지주(6.07%) ▲삼성전자(5.25... ",오리온홀딩스
1580,대웅_1,중동 시장 확대 나선 <b>대웅</b>제약 나보타…쿠웨이트 수출 계약 체결,https://n.news.naver.com/mnews/article/076/0004304851?sid=103,<b>대웅</b>제약의 보툴리눔 톡신 나보타가 중동 시장 확대에 나섰다. <b>대웅</b>제약은 최근 다섯번째 중동 국가인 쿠웨이트 수출 계약을 체결했다고 밝혔다. 미용·성형에 대한 관심이 높아 중동을 대표하는 프리미엄 시장으로... ,대웅
1581,대웅_2,[이미선의 헬스테크] ‘K-톡신’이 뜬다… 31조 보툴리눔 시장서 존재감...,https://n.news.naver.com/mnews/article/029/0002971245?sid=105,<b>대웅</b>제약은 최근 보툴리눔 톡신 ‘나보타’(사진)의 쿠웨이트 수출 계약을 체결했다. 이는 회사의 다섯번째 중동 진출 사례다. <b>대웅</b>제약은 자체 시술법 나보리프트 등 다양한 주제로 학회나 훈련 프로그램 등 학술 활동을... ,대웅
1582,대웅_3,"&quot;CAPA 확장으로 도약 준비&quot;…마이크로디지탈, 美·印 공략 본격화",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363320,코로나19(진단키트) 관련주 유투바이오이 <b>대웅</b>제약 드림텍 제노포커스 바이오톡스텍  씨티씨바이오  랩지노믹스 에스메디 파미셀 일동제약 나노엔텍  종근당 <b>대웅</b>제약 녹십자엠에스 에스메디 종근당 바디텍메드... ,대웅
1583,대웅_4,"K-MELLODDY 사업단, 2025년 신규 과제 본격 착수",https://n.news.naver.com/mnews/article/092/0002383686?sid=105,"한편 K-MELLODDY 프로젝트에는 앞서 2024년에 선정된 ▲플랫폼 개발 주관기관 ‘에비드넷’ ▲데이터 공급·활용 기관인 <b>대웅</b>제약, 유한양행, 한미약품, 서울대병원, 한국파스퇴르연구소 등 제약사·병원·대학... ",대웅
1584,대웅_5,"에셋플러스코리아리치투게더펀드, '미래 유망 K기업 투자' 연초 수익률...",https://n.news.naver.com/mnews/article/014/0005382912?sid=101,"이 과정을 거친 해당 펀드의 포트폴리오를 살펴보면 현대로템 12.36%, 한화에어로스페이스 8.46%, 한화비전 6.67%, 에스엠 6.37%, <b>대웅</b>제약 5.69%, 주성엔지니어링 4.41%, 알테오젠 4.19%, 지엔씨에너지 3.83%, 경동나비엔 3.44%, CJ 3.... ",대웅
1585,대웅_6,"삼성바이오로직스, 램프업 효과 본격화…중장기 성장 기대감↑",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363292,에이프로젠바이오로직스 <b>대웅</b>제약 바이넥스 보령 프레스티지바이오파마 선바이오 이수앱지스팬젠 <b>대웅</b>제약 프레스티지바이오로직스 한미약품 선바이오 에이프로젠 에이프로젠 팬젠 동아에스티... ,대웅
1586,대웅_7,"아주대학교, AISS, ABC 등 외국인 학생 국제 교류 프로그램 성료",https://www.lecturernews.com/news/articleView.html?idxno=183477,"참가자들은 네이버, 삼성전자, 경기도의회, 덴티움, 셀트리온, <b>대웅</b>제약 등 기업들을 방문하고, 국립중앙박물관, K-POP댄스, 화성행궁 등을 방문해 한국 문화와 역사를 체험했다. 이외에도 ▲한국의 경제-문화... ",대웅
1587,대웅_8,“아직 기회 있다”…시밀러 뛰어드는 K제약사,https://n.news.naver.com/mnews/article/024/0000098795?sid=101,"신설한 <b>대웅</b>제약 첫 파이프라인 후보 듀피젠트 바이오시밀러 시장이 레드오션이 됐다는 평가가 나오는 가운데, 국내 제약사가 연이어 관련 시장에 진출 중이다. 최근 동아ST, 삼천당제약에 이어 <b>대웅</b>제약이 출사표를... ",대웅
1588,대웅_9,"신제품 줄줄이 출시…셀트리온, 하반기 실적 반등 노린다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363258,"삼성바이오로직스, 셀트리온, 유한양행, SK바이오팜, 한미약품, SK바이오사이언스, 종근당, 삼천당제약, 녹십자, 셀트리온제약, <b>대웅</b>제약, 동국제약, 한미사이언스, 에스티팜, HK이노엔, 한올바이오파마, 신풍제약, <b>대웅</b>... ",대웅
1589,대웅_10,제약 길 위에 멈춰선 <b>대웅</b>제약…R&amp;D 투자 대비 성과 저조,https://www.straightnews.co.kr/news/articleView.html?idxno=276967,"<b>대웅</b>제약은 지난 10년간 높은 R&amp;D 투자 비중에도 불구하고, 상업화 성공 사례가 소수에 그치며, 종속회사 적자, 글로벌 전략 부재, 반복되는 법적 리스크 등으로 성장에 한계를 있다는 분석이다. 사진은 <b>대웅</b>제약 전경.... ",대웅
1590,GS리테일_1,"폭염 피하고, 공짜밥에 상담까지…편의점이야? 복지관이야?",https://n.news.naver.com/mnews/article/025/0003457914?sid=101,<b>GS리테일</b>이 운영하는 편의점 GS25는 지난 23일 대구시와 함께 GS25 대구시티센터점을 '무더위 쉼터'로 지정했다. 또 이마트24는 지난해부터 서울 점포 900곳에서 이동노동자들을 대상으로 운영한 '동행 쉼터'를 올해 경기... ,GS리테일
1591,GS리테일_2,"<b>GS리테일</b>, 무지개상자와 평창대관령음악제 동행",https://www.econovill.com/news/articleView.html?idxno=705110,<b>GS리테일</b>이 후원하는 '무지개상자 오케스트라' 단원들이 강원특별자치도 평창에서 열리는 대한민국 대표 클래식 음악 축제 '평창대관령음악제'에 참여했다고 27일 밝혔다. <b>GS리테일</b>은 올해로 22회를 맞은... ,GS리테일
